epoch step loss
17 46 0.6979866027832031
17 47 0.574704110622406
17 48 0.2625648081302643
17 49 0.5662720799446106
17 50 0.4805704355239868
17 51 0.5269506573677063
17 52 0.42468518018722534
17 53 0.5660324096679688
17 54 0.534503161907196
17 55 0.41518786549568176
17 56 0.5422540903091431
17 57 0.33975961804389954
17 58 0.3753536641597748
17 59 0.22665615379810333
17 60 0.5202205181121826
17 61 0.8513018488883972
17 62 0.34872692823410034
17 63 0.32800933718681335
17 64 0.5942366123199463
17 65 0.6947189569473267
18 1 0.32703474164009094
18 2 0.3820982873439789
18 3 0.2601286470890045
18 4 0.423316091299057
18 5 0.48126545548439026
18 6 0.39484795928001404
18 7 0.40589189529418945
18 8 0.4153972864151001
18 9 0.5254033207893372
18 10 0.5284258723258972
18 11 0.8732773661613464
18 12 0.23955655097961426
18 13 0.2176508903503418
18 14 0.6311553120613098
18 15 0.3642117381095886
18 16 0.5767892003059387
18 17 0.4392148554325104
18 18 0.20011252164840698
18 19 0.30964958667755127
18 20 0.39735937118530273
18 21 0.6176425814628601
18 22 0.30173951387405396
18 23 0.982970654964447
18 24 0.5518947839736938
18 25 0.7062604427337646
18 26 0.23549720644950867
18 27 0.6602469682693481
18 28 0.5847274661064148
18 29 0.6039946675300598
18 30 0.46043530106544495
18 31 0.7156632542610168
18 32 0.4652232229709625
18 33 0.398556649684906
18 34 0.3694600760936737
18 35 0.4357554018497467
18 36 0.5428218245506287
18 37 0.6314442753791809
18 38 0.4115148186683655
18 39 0.4491115212440491
18 40 0.33864736557006836
18 41 0.7053784728050232
18 42 0.5073341131210327
18 43 0.40014776587486267
18 44 0.3807840645313263
18 45 0.24533483386039734
18 46 0.3918859660625458
18 47 0.3408550024032593
18 48 0.5031407475471497
18 49 0.600960373878479
18 50 0.44069719314575195
18 51 0.6890137195587158
18 52 0.8143860697746277
18 53 0.5338947176933289
18 54 0.643210232257843
18 55 0.47225743532180786
18 56 0.5095482468605042
18 57 0.3237428367137909
18 58 0.3262343406677246
18 59 0.4151540994644165
18 60 0.5523531436920166
18 61 0.4404539465904236
18 62 0.3872755169868469
18 63 0.6086665391921997
18 64 0.5897467136383057
18 65 0.558292806148529
19 1 0.28323468565940857
19 2 0.3808794319629669
19 3 0.5714705586433411
19 4 0.25261762738227844
19 5 0.7064123749732971
19 6 0.4583973288536072
19 7 0.5002861618995667
19 8 0.3730334937572479
19 9 0.4864601790904999
19 10 0.549364447593689
19 11 0.4939766526222229
19 12 0.4080919027328491
19 13 0.3602806627750397
19 14 0.39469611644744873
19 15 0.582607090473175
19 16 0.2399337738752365
19 17 0.4254283010959625
19 18 0.375277042388916
19 19 0.39151737093925476
19 20 0.48220163583755493
19 21 0.6470552086830139
19 22 0.46906986832618713
19 23 0.5829086899757385
19 24 0.49974992871284485
19 25 0.43321406841278076
19 26 0.4781232178211212
19 27 0.5672329664230347
19 28 0.47957319021224976
19 29 0.6984395980834961
19 30 0.4979170858860016
19 31 0.7920921444892883
19 32 0.8265742659568787
19 33 0.37917426228523254
19 34 0.533176064491272
19 35 0.26782190799713135
19 36 0.3642067313194275
19 37 0.5690641403198242
19 38 0.34220778942108154
19 39 0.6628830432891846
19 40 0.46847787499427795
19 41 0.6673708558082581
19 42 0.4246304929256439
19 43 0.3823622167110443
19 44 0.6585264205932617
19 45 0.421137273311615
19 46 0.8550691604614258
19 47 0.5095032453536987
19 48 0.8892213106155396
19 49 0.6133729219436646
19 50 0.5948503017425537
19 51 0.6373059749603271
19 52 0.4049566984176636
19 53 0.5575446486473083
19 54 0.2963394224643707
19 55 0.396478533744812
19 56 0.5237122774124146
19 57 0.5364334583282471
19 58 0.4539235532283783
19 59 0.43613818287849426
19 60 0.48030778765678406
19 61 0.400062620639801
19 62 0.32818466424942017
19 63 0.4214496910572052
19 64 0.628125786781311
19 65 0.06465111672878265
20 1 0.38586461544036865
20 2 0.3197976350784302
20 3 0.4691959321498871
20 4 0.48784658312797546
20 5 0.861120343208313
20 6 0.40213748812675476
20 7 0.5469253063201904
20 8 0.2731321156024933
20 9 0.42732083797454834
20 10 0.40560388565063477
20 11 0.5083732604980469
20 12 0.4820106625556946
20 13 0.32340189814567566
20 14 0.3099367320537567
20 15 0.32856348156929016
20 16 0.23482069373130798
20 17 0.2646160423755646
20 18 0.3954806625843048
20 19 0.5384214520454407
20 20 0.6581864953041077
20 21 0.4685582220554352
20 22 0.22065690159797668
20 23 0.26018670201301575
20 24 0.6459941267967224
20 25 0.5303850173950195
20 26 0.3607296049594879
20 27 0.5634414553642273
20 28 0.5011734366416931
20 29 0.3467729687690735
20 30 0.5614365339279175
20 31 0.39279016852378845
20 32 0.5180479288101196
20 33 0.7479678392410278
20 34 0.44572046399116516
20 35 0.5331568717956543
20 36 0.4437730014324188
20 37 0.647019624710083
20 38 0.33611491322517395
20 39 0.39641866087913513
20 40 0.47194793820381165
20 41 0.7571507096290588
20 42 0.5770280957221985
20 43 0.45472362637519836
20 44 0.8955996632575989
20 45 0.4609312415122986
20 46 0.37496089935302734
20 47 0.5701045393943787
20 48 0.3680843412876129
20 49 0.46276798844337463
20 50 0.38046059012413025
20 51 0.25928109884262085
20 52 0.44479063153266907
20 53 0.5404621958732605
20 54 0.5487512946128845
20 55 0.4310237467288971
20 56 0.2727714478969574
20 57 0.5942420959472656
20 58 0.6378961205482483
20 59 0.31113097071647644
20 60 0.3091493248939514
20 61 0.4837946593761444
20 62 0.6411571502685547
20 63 0.4624073803424835
20 64 0.8552026152610779
20 65 0.15381833910942078
21 1 0.36026737093925476
21 2 0.3335121273994446
21 3 0.40532389283180237
21 4 0.37617966532707214
21 5 0.45647117495536804
21 6 0.47081154584884644
21 7 0.33762258291244507
21 8 0.4390433132648468
21 9 0.3147543668746948
21 10 0.5487857460975647
21 11 0.5129593014717102
21 12 0.30829939246177673
21 13 0.37309321761131287
21 14 0.2711103856563568
21 15 0.34701597690582275
21 16 0.44120532274246216
21 17 0.581852912902832
21 18 0.5888164639472961
21 19 0.3877919912338257
21 20 0.35675162076950073
21 21 0.45713597536087036
21 22 0.25232452154159546
21 23 0.41788116097450256
21 24 0.3942541778087616
21 25 0.24875205755233765
21 26 0.4710882604122162
21 27 0.2747701406478882
21 28 0.4126959443092346
21 29 0.5004695653915405
21 30 0.5702812075614929
21 31 0.4641914367675781
21 32 0.5954107046127319
21 33 0.5888814330101013
21 34 0.4276967942714691
21 35 0.6064367294311523
21 36 0.33861982822418213
21 37 0.5955460071563721
21 38 0.3593067526817322
21 39 0.37998664379119873
21 40 0.3777058720588684
21 41 0.35008907318115234
21 42 0.5598204731941223
21 43 0.43129491806030273
21 44 0.3810705244541168
21 45 0.32113340497016907
21 46 0.5954634547233582
21 47 0.2920547425746918
21 48 0.3562168478965759
21 49 0.6631580591201782
21 50 0.5272104740142822
21 51 0.4067629873752594
21 52 0.34192419052124023
21 53 0.6095122694969177
21 54 0.3733645975589752
21 55 0.44070717692375183
21 56 0.3443942070007324
21 57 0.32151445746421814
21 58 0.35118088126182556
21 59 0.49330005049705505
21 60 0.1623266637325287
21 61 0.3136202096939087
21 62 0.7170416712760925
21 63 0.6360395550727844
21 64 0.47911202907562256
21 65 0.5448585152626038
22 1 0.21022577583789825
22 2 0.435804158449173
22 3 0.3889031410217285
22 4 0.34809035062789917
22 5 0.5193517804145813
22 6 0.40516167879104614
22 7 0.4305708110332489
22 8 0.6391823291778564
22 9 0.3743818402290344
22 10 0.32417652010917664
22 11 0.31529709696769714
22 12 0.24947409331798553
22 13 0.5334970951080322
22 14 0.4362051784992218
22 15 0.1935366988182068
22 16 0.25044873356819153
22 17 0.4255662262439728
22 18 0.3003539443016052
22 19 0.645550549030304
22 20 0.18916775286197662
22 21 0.3411600887775421
22 22 0.3049357235431671
22 23 0.624632716178894
22 24 0.3771568536758423
22 25 0.5929659008979797
22 26 0.305156409740448
22 27 0.37456485629081726
22 28 0.44041767716407776
22 29 0.3171505630016327
22 30 0.37984809279441833
22 31 0.5249003171920776
22 32 0.33443304896354675
22 33 0.324489027261734
22 34 0.8902889490127563
22 35 0.2589321434497833
22 36 0.2706977427005768
22 37 0.3300414979457855
22 38 0.40285587310791016
22 39 0.3523232042789459
22 40 0.36315208673477173
22 41 0.44452792406082153
22 42 0.3860803544521332
22 43 0.42691338062286377
22 44 0.33447858691215515
22 45 0.31514039635658264
22 46 0.425628125667572
22 47 0.42626139521598816
22 48 0.5519979000091553
22 49 0.38296398520469666
22 50 0.3715085983276367
22 51 0.8116135001182556
22 52 0.6020315289497375
22 53 0.4984029233455658
22 54 0.33331915736198425
22 55 0.39696672558784485
22 56 0.3140379786491394
22 57 0.38551801443099976
22 58 0.626609206199646
22 59 0.3238547444343567
22 60 0.6000205278396606
22 61 0.4623720049858093
22 62 0.4327944815158844
22 63 0.23183441162109375
22 64 0.5496429800987244
22 65 0.14281967282295227
23 1 0.2750735282897949
23 2 0.4529457986354828
23 3 0.4552547037601471
23 4 0.38220664858818054
23 5 0.23953333497047424
23 6 0.7354155778884888
23 7 0.4300166666507721
23 8 0.5517671704292297
23 9 0.24657702445983887
23 10 0.41230589151382446
23 11 0.8052815198898315
23 12 0.2915385067462921
23 13 0.38056913018226624
23 14 0.3863563537597656
23 15 0.5159780383110046
23 16 0.6253460645675659
23 17 0.23931115865707397
23 18 0.3409905433654785
23 19 0.42903125286102295
23 20 0.2954750061035156
23 21 0.1608378142118454
23 22 0.2496538758277893
23 23 0.5596468448638916
23 24 0.34688493609428406
23 25 0.4792770743370056
23 26 0.3793736696243286
23 27 0.6761839389801025
23 28 0.594588041305542
23 29 0.34020090103149414
23 30 0.4629055857658386
23 31 0.5175842642784119
23 32 0.6125029921531677
23 33 0.24347363412380219
23 34 0.21590285003185272
23 35 0.6039665341377258
23 36 0.42591163516044617
23 37 0.3640037775039673
23 38 0.6175586581230164
23 39 0.17036578059196472
23 40 0.4996505677700043
23 41 0.49442192912101746
23 42 0.18753555417060852
23 43 0.5818668007850647
23 44 0.256277859210968
23 45 0.4310545325279236
23 46 0.2495732456445694
23 47 0.42175155878067017
23 48 0.6801080703735352
23 49 0.7618710398674011
23 50 0.3914641737937927
23 51 0.27442654967308044
23 52 0.5369063019752502
23 53 0.4521813690662384
23 54 0.5405870079994202
23 55 0.2784864008426666
23 56 0.48036623001098633
23 57 0.24340233206748962
23 58 0.5304222106933594
23 59 0.3105173408985138
23 60 0.43280839920043945
23 61 0.39448440074920654
23 62 0.38081327080726624
23 63 0.3017116189002991
23 64 0.4465358555316925
23 65 0.1913725584745407
24 1 0.4842047095298767
24 2 0.7628706693649292
24 3 0.24872834980487823
24 4 0.3092600405216217
24 5 0.39760008454322815
24 6 0.6264464855194092
24 7 0.45681682229042053
24 8 0.4100513756275177
24 9 0.5140052437782288
24 10 0.3176421523094177
24 11 0.32426464557647705
24 12 0.22860904037952423
24 13 0.3535262644290924
24 14 0.3780428469181061
24 15 0.32796233892440796
24 16 0.36651262640953064
24 17 0.4170655906200409
24 18 0.3624936044216156
24 19 0.19047878682613373
24 20 0.4401865303516388
24 21 0.29915985465049744
24 22 0.21907539665699005
24 23 0.30350229144096375
24 24 0.291439414024353
24 25 0.34752097725868225
24 26 0.40318000316619873
24 27 0.2933097779750824
24 28 0.3266887962818146
24 29 0.4504663050174713
24 30 0.37119677662849426
24 31 0.2842390239238739
24 32 0.3360762894153595
24 33 0.3479420244693756
24 34 0.20797929167747498
24 35 0.4554639756679535
24 36 0.4290197491645813
24 37 0.4659021198749542
24 38 0.3201887905597687
24 39 0.4596402943134308
24 40 0.4560265839099884
24 41 0.5655280351638794
24 42 0.3346113860607147
24 43 0.5599460005760193
24 44 0.3599168360233307
24 45 0.30077704787254333
24 46 0.3196280300617218
24 47 0.1954723745584488
24 48 0.34742677211761475
24 49 0.5760290622711182
24 50 0.30421242117881775
24 51 0.6512673497200012
24 52 0.4578382074832916
24 53 0.24546603858470917
24 54 0.4106639623641968
24 55 0.18204328417778015
24 56 0.293331116437912
24 57 0.3695068955421448
24 58 0.2311326563358307
24 59 0.8101548552513123
24 60 0.3047122359275818
24 61 0.23893491923809052
24 62 0.3109722435474396
24 63 0.34841373562812805
24 64 0.5871899127960205
24 65 0.1242971420288086
25 1 0.40164920687675476
25 2 0.18300648033618927
25 3 0.2140250951051712
25 4 0.2727941572666168
25 5 0.3626052439212799
25 6 0.4417082965373993
25 7 0.5434322953224182
25 8 0.43543630838394165
25 9 0.3487248122692108
25 10 0.1422942727804184
25 11 0.30159568786621094
25 12 0.4362732768058777
25 13 0.33730173110961914
25 14 0.5164872407913208
25 15 0.30910560488700867
25 16 0.5285657048225403
25 17 0.3585219979286194
25 18 0.26657289266586304
25 19 0.5006752014160156
25 20 0.2561170160770416
25 21 0.15624397993087769
25 22 0.4074782133102417
25 23 0.3178716003894806
25 24 0.3744547665119171
25 25 0.33306118845939636
25 26 0.46500110626220703
25 27 0.946820080280304
25 28 0.23517800867557526
25 29 0.48756471276283264
25 30 0.512119710445404
25 31 0.12672443687915802
25 32 0.6137546300888062
25 33 0.34309154748916626
25 34 0.3192395567893982
25 35 0.5917324423789978
25 36 0.44386717677116394
25 37 0.4691913425922394
25 38 0.8813329339027405
25 39 0.6016689538955688
25 40 0.28673043847084045
25 41 0.646190345287323
25 42 0.22691529989242554
25 43 0.15904957056045532
25 44 0.40555816888809204
25 45 0.17792277038097382
25 46 0.35661014914512634
25 47 0.6654155254364014
25 48 0.1436464935541153
25 49 0.31518569588661194
25 50 0.5012402534484863
25 51 0.4297730624675751
25 52 0.5036885738372803
25 53 0.33423319458961487
25 54 0.40942278504371643
25 55 0.4918532371520996
25 56 0.26977378129959106
25 57 0.48788556456565857
25 58 0.4442010521888733
25 59 0.626792311668396
25 60 0.28222978115081787
25 61 0.37959274649620056
25 62 0.4323698580265045
25 63 0.44261041283607483
25 64 0.4967630207538605
25 65 1.1192132234573364
26 1 0.2898547351360321
26 2 0.3650761544704437
26 3 0.4751048684120178
26 4 0.45726123452186584
26 5 0.4316333830356598
26 6 0.3080500066280365
26 7 0.37448474764823914
26 8 0.32079124450683594
26 9 0.5142703056335449
26 10 0.2721853256225586
26 11 0.3229217529296875
26 12 0.48698386549949646
26 13 0.405039519071579
26 14 0.12848906219005585
26 15 0.3522367477416992
26 16 0.3062449097633362
26 17 0.25786149501800537
26 18 0.4482443928718567
26 19 0.1366627812385559
26 20 0.7200535535812378
26 21 0.3158603608608246
26 22 0.3941577970981598
26 23 0.49519771337509155
26 24 0.2837483286857605
26 25 0.3613238036632538
26 26 0.5265364646911621
26 27 0.7834675312042236
26 28 0.6336274743080139
26 29 0.5687358975410461
26 30 0.2712419629096985
26 31 0.37839314341545105
26 32 0.4338976740837097
26 33 0.44818347692489624
26 34 0.4899482727050781
26 35 0.3924131393432617
26 36 0.3959293067455292
26 37 0.30481404066085815
26 38 0.1502600759267807
26 39 0.3652096390724182
26 40 0.6033790111541748
26 41 0.18537743389606476
26 42 0.7322611212730408
26 43 0.27148786187171936
26 44 0.4574298858642578
26 45 0.6172150373458862
26 46 0.5006299018859863
26 47 0.31718090176582336
26 48 0.5563932657241821
26 49 0.6417401432991028
26 50 0.7507839202880859
26 51 0.5668975114822388
26 52 0.5532075762748718
26 53 0.258375346660614
26 54 0.5703388452529907
26 55 0.35433733463287354
26 56 0.27875950932502747
26 57 0.3993724286556244
26 58 0.6817099452018738
26 59 0.3973845839500427
26 60 0.40880563855171204
26 61 0.37749508023262024
26 62 0.42389795184135437
26 63 0.29130324721336365
26 64 0.26602721214294434
26 65 0.20330658555030823
27 1 0.28167828917503357
27 2 0.5119102597236633
27 3 0.6814101934432983
27 4 0.36042994260787964
27 5 0.5282274484634399
27 6 0.36928802728652954
27 7 0.3203948736190796
27 8 0.41547858715057373
27 9 0.27454736828804016
27 10 0.5167884826660156
27 11 0.5405024290084839
27 12 0.40933117270469666
27 13 0.2744159400463104
27 14 0.45864322781562805
27 15 0.3520219624042511
27 16 0.4428871273994446
27 17 0.5102484822273254
27 18 0.36981716752052307
27 19 0.4434050917625427
27 20 0.4485163688659668
27 21 0.4753398299217224
27 22 0.5075365900993347
27 23 0.45881977677345276
27 24 0.4877736270427704
27 25 0.20523668825626373
27 26 0.41583532094955444
27 27 0.18739672005176544
27 28 0.38801562786102295
27 29 0.36403724551200867
27 30 0.3270638883113861
27 31 0.49610552191734314
27 32 0.5511602163314819
27 33 0.5262091755867004
27 34 0.09750153124332428
27 35 0.13621491193771362
27 36 0.1706463247537613
27 37 0.38006889820098877
27 38 0.4567232131958008
27 39 0.35323965549468994
27 40 0.5867894887924194
27 41 0.4081018567085266
27 42 0.5517732501029968
27 43 0.3799869418144226
27 44 0.42657220363616943
27 45 0.4862307608127594
27 46 0.4284754991531372
27 47 0.39889541268348694
27 48 0.5254852771759033
27 49 0.44574645161628723
27 50 0.19062036275863647
27 51 0.4960017800331116
27 52 0.4295247197151184
27 53 0.25897830724716187
27 54 0.40908175706863403
27 55 0.2997584939002991
27 56 0.44547033309936523
27 57 0.3610774874687195
27 58 0.35080015659332275
27 59 0.3359776735305786
27 60 0.38874369859695435
27 61 0.6227685213088989
27 62 0.5771041512489319
27 63 0.4527680277824402
27 64 0.5934951901435852
27 65 0.3343123495578766
28 1 0.2627526819705963
28 2 0.33032453060150146
28 3 0.7038379311561584
28 4 0.32924941182136536
28 5 0.3966768682003021
28 6 0.3712516725063324
28 7 0.2962454855442047
28 8 0.49017372727394104
28 9 0.27408286929130554
28 10 0.3935506045818329
28 11 0.7896082401275635
28 12 0.21738184988498688
28 13 0.20507079362869263
28 14 0.3046536147594452
28 15 0.40272217988967896
28 16 0.5349591374397278
28 17 0.2054685652256012
28 18 0.347972571849823
28 19 0.41322898864746094
28 20 0.35486599802970886
28 21 0.4428355097770691
28 22 0.23163825273513794
28 23 0.209071546792984
28 24 0.41113990545272827
28 25 0.4788541793823242
28 26 0.2246343046426773
28 27 0.2342565953731537
28 28 0.3158111572265625
28 29 0.41351717710494995
28 30 0.3671102523803711
28 31 0.45518162846565247
28 32 0.3083406388759613
28 33 0.3499821722507477
28 34 0.49401000142097473
28 35 0.3577851951122284
28 36 0.4156619608402252
28 37 0.45602744817733765
28 38 0.18602842092514038
28 39 0.48374462127685547
28 40 0.2801789343357086
28 41 0.4721551835536957
28 42 0.5523768067359924
28 43 0.21023572981357574
28 44 0.2562703490257263
28 45 0.19072891771793365
28 46 0.41544750332832336
28 47 0.5641359686851501
28 48 0.5706265568733215
28 49 0.3188316226005554
28 50 0.4508267939090729
28 51 0.34453848004341125
28 52 0.20140482485294342
28 53 0.3979325294494629
28 54 0.532666802406311
28 55 0.16540731489658356
28 56 0.7459564208984375
28 57 0.575497567653656
28 58 0.4555555284023285
28 59 0.5207479596138
28 60 0.7044874429702759
28 61 0.4252025783061981
28 62 0.46811535954475403
28 63 0.5678476691246033
28 64 0.43918338418006897
28 65 0.2852470278739929
29 1 0.4903712272644043
29 2 0.23610207438468933
29 3 0.5165702104568481
29 4 0.40537557005882263
29 5 0.18114623427391052
29 6 0.3814097046852112
29 7 0.5611631274223328
29 8 0.18773576617240906
29 9 0.4604369103908539
29 10 0.3231510519981384
29 11 0.5680133700370789
29 12 0.30832234025001526
29 13 0.43103519082069397
29 14 0.4531477093696594
29 15 0.37203162908554077
29 16 0.2822793424129486
29 17 0.5708784461021423
29 18 0.2676817774772644
29 19 0.4737340211868286
29 20 0.3524770438671112
29 21 0.38539618253707886
29 22 0.7634623050689697
29 23 0.3982820212841034
29 24 0.18278051912784576
29 25 0.8123958706855774
29 26 0.398493230342865
29 27 0.33892256021499634
29 28 0.41350510716438293
29 29 0.30260080099105835
29 30 0.6188406348228455
29 31 0.3495469391345978
29 32 0.47563299536705017
29 33 0.7380357384681702
29 34 0.20562724769115448
29 35 0.6857814192771912
29 36 0.35057932138442993
29 37 0.2445191890001297
29 38 0.26163598895072937
29 39 0.2909163236618042
29 40 0.4895550310611725
29 41 0.4753762483596802
29 42 0.34181922674179077
29 43 0.47047159075737
29 44 0.44644179940223694
29 45 0.32024192810058594
29 46 0.12575729191303253
29 47 0.8215970993041992
29 48 0.46237391233444214
29 49 0.13771548867225647
29 50 0.5297471880912781
29 51 0.2512313723564148
29 52 0.5799871683120728
29 53 0.5525124669075012
29 54 0.29336196184158325
29 55 0.5788058042526245
29 56 0.2026655226945877
29 57 0.22701402008533478
29 58 0.28519541025161743
29 59 0.4752199053764343
29 60 0.254529744386673
29 61 0.32166239619255066
29 62 0.4477927088737488
29 63 0.6129886507987976
29 64 0.5048932433128357
29 65 0.4013946056365967
30 1 0.330342561006546
30 2 0.2828614115715027
30 3 0.2678125500679016
30 4 0.5498441457748413
30 5 0.3344402015209198
30 6 0.3717755377292633
30 7 0.28591540455818176
30 8 0.5873187780380249
30 9 0.2622256577014923
30 10 0.27545392513275146
30 11 0.37524762749671936
30 12 0.6159811019897461
30 13 0.5069986581802368
30 14 0.3046587407588959
30 15 0.34859806299209595
30 16 0.36166948080062866
30 17 0.5376091599464417
30 18 0.30055707693099976
30 19 0.4448072016239166
30 20 0.6309931874275208
30 21 0.2636655271053314
30 22 0.37714144587516785
30 23 0.3871116042137146
30 24 0.31221020221710205
30 25 0.518265426158905
30 26 0.3076702356338501
30 27 0.4167351722717285
30 28 0.26956453919410706
30 29 0.16625073552131653
30 30 0.40796568989753723
30 31 0.27288690209388733
30 32 0.5957368612289429
30 33 0.798859179019928
30 34 0.6418170928955078
30 35 0.16655898094177246
30 36 0.5844438672065735
30 37 0.6072570085525513
30 38 0.3979678452014923
30 39 0.36600640416145325
30 40 0.5940619111061096
30 41 0.5526267290115356
30 42 0.5174809694290161
30 43 0.5044566988945007
30 44 0.5830637216567993
30 45 0.18341663479804993
30 46 0.4058920443058014
30 47 0.37524402141571045
30 48 0.4912639260292053
30 49 0.5182892680168152
30 50 0.3505942225456238
30 51 0.46677544713020325
30 52 0.6385006308555603
30 53 0.35907846689224243
30 54 0.2725001275539398
30 55 0.47224774956703186
30 56 0.4589780569076538
30 57 0.5602198839187622
30 58 0.1596582531929016
30 59 0.2441266030073166
30 60 0.33360373973846436
30 61 0.6264205574989319
30 62 0.4861362874507904
30 63 0.521359920501709
30 64 0.4048321545124054
30 65 0.4292045533657074
31 1 0.42495959997177124
31 2 0.3686680793762207
31 3 0.4134887754917145
31 4 0.6572973132133484
31 5 0.3448162078857422
31 6 0.3220973312854767
31 7 0.2860833406448364
31 8 0.6866317987442017
31 9 0.2411244660615921
31 10 0.50941002368927
31 11 0.5365617871284485
31 12 0.4044645130634308
31 13 0.15485350787639618
31 14 0.6252103447914124
31 15 0.2889966666698456
31 16 0.3814953565597534
31 17 0.3791186213493347
31 18 0.1180109977722168
31 19 0.33441904187202454
31 20 0.2324487417936325
31 21 0.2291448563337326
31 22 0.6227807402610779
31 23 0.3251095414161682
31 24 0.4734937250614166
31 25 0.3008631467819214
31 26 0.29951727390289307
31 27 0.5272843837738037
31 28 0.30538973212242126
31 29 0.35018253326416016
31 30 0.2212417721748352
31 31 0.15454551577568054
31 32 0.3003116548061371
31 33 0.4855421483516693
31 34 0.2875487506389618
31 35 0.7024032473564148
31 36 0.6799479722976685
31 37 0.3070014417171478
31 38 0.35834842920303345
31 39 0.5162157416343689
31 40 0.2327904999256134
31 41 0.46169182658195496
31 42 0.2372191846370697
31 43 0.48252198100090027
31 44 0.4324304759502411
31 45 0.39055439829826355
31 46 0.35409319400787354
31 47 0.22052764892578125
31 48 0.444599986076355
31 49 0.4548211395740509
31 50 0.747648298740387
31 51 0.33553457260131836
31 52 0.45535513758659363
31 53 0.49208277463912964
31 54 0.5486360788345337
31 55 0.29887664318084717
31 56 0.48430144786834717
31 57 0.4626064598560333
31 58 0.36051422357559204
31 59 0.2798546552658081
31 60 0.26591014862060547
31 61 0.30937913060188293
31 62 0.45477524399757385
31 63 0.7050017714500427
31 64 0.5311793088912964
31 65 0.1593354046344757
32 1 0.3010764420032501
32 2 0.1850745528936386
32 3 0.35166290402412415
32 4 0.27055737376213074
32 5 0.2032923698425293
32 6 0.25488564372062683
32 7 0.7305619716644287
32 8 0.20796865224838257
32 9 0.36722344160079956
32 10 0.18282166123390198
32 11 0.4650799632072449
32 12 0.20692303776741028
32 13 0.58087557554245
32 14 0.4970569312572479
32 15 0.21715255081653595
32 16 0.49704253673553467
32 17 0.4323523938655853
32 18 0.23813141882419586
32 19 0.40920141339302063
32 20 0.493709534406662
32 21 0.3460592031478882
32 22 0.5063124299049377
32 23 0.23693065345287323
32 24 0.5531776547431946
32 25 0.24147255718708038
32 26 0.368303507566452
32 27 0.1298200786113739
32 28 0.22284521162509918
32 29 0.2609310746192932
32 30 0.17096446454524994
32 31 0.1404607594013214
32 32 0.23899835348129272
32 33 1.142453908920288
32 34 0.3391537368297577
32 35 0.3284051716327667
32 36 0.20117425918579102
32 37 0.4874744415283203
32 38 0.34254783391952515
32 39 0.4001340866088867
32 40 0.8795440793037415
32 41 0.5033488273620605
32 42 0.1999177485704422
32 43 0.6293608546257019
32 44 0.5597814917564392
32 45 0.47286468744277954
32 46 0.6920775771141052
32 47 0.4468042254447937
32 48 0.2695367932319641
32 49 0.4626084566116333
32 50 0.3555864989757538
32 51 0.2926807403564453
32 52 0.4396804869174957
32 53 0.23925752937793732
32 54 0.31915342807769775
32 55 0.670149028301239
32 56 0.1860589236021042
32 57 0.37171804904937744
32 58 0.25855857133865356
32 59 0.21222159266471863
32 60 0.4317494034767151
32 61 0.50416499376297
32 62 0.45369407534599304
32 63 0.5066396594047546
32 64 0.37942710518836975
32 65 0.15158556401729584
33 1 0.3393825590610504
33 2 0.403005987405777
33 3 0.32491302490234375
33 4 0.553821325302124
33 5 0.3667355477809906
33 6 0.3578837215900421
33 7 0.6848601698875427
33 8 0.25433149933815
33 9 0.5321562886238098
33 10 0.3098278045654297
33 11 0.39568033814430237
33 12 0.40862566232681274
33 13 0.46983426809310913
33 14 0.6401094794273376
33 15 0.42777806520462036
33 16 0.5339031219482422
33 17 0.44515159726142883
33 18 0.6492749452590942
33 19 0.28216293454170227
33 20 0.43822425603866577
33 21 0.37200120091438293
33 22 0.5585536360740662
33 23 0.49583062529563904
33 24 0.26231735944747925
33 25 0.44974562525749207
33 26 0.24694038927555084
33 27 0.4894545376300812
33 28 0.19366420805454254
33 29 0.35277706384658813
33 30 0.4237227141857147
33 31 0.31937503814697266
33 32 0.7114465236663818
33 33 0.25387927889823914
33 34 0.4217841327190399
33 35 0.34535276889801025
33 36 0.514168918132782
33 37 0.5738925933837891
33 38 0.4241340756416321
33 39 0.5196541547775269
33 40 0.3939460813999176
33 41 0.44077327847480774
33 42 0.33260950446128845
33 43 0.9950315356254578
33 44 0.26746708154678345
33 45 0.43074309825897217
33 46 0.41661331057548523
33 47 0.16420231759548187
33 48 0.7244645953178406
33 49 0.377705842256546
33 50 0.4203347861766815
33 51 0.7183078527450562
33 52 0.5468968152999878
33 53 0.38922882080078125
33 54 0.31187745928764343
33 55 0.2817130386829376
33 56 0.3521358072757721
33 57 0.5454626083374023
33 58 0.5276848673820496
33 59 0.2796694338321686
33 60 0.34270423650741577
33 61 0.6518691778182983
33 62 0.2695777118206024
33 63 0.17679786682128906
33 64 0.38106852769851685
33 65 0.2848241627216339
34 1 0.18771056830883026
34 2 0.32206791639328003
34 3 0.41609376668930054
34 4 0.36904460191726685
34 5 0.465398907661438
34 6 0.35542526841163635
34 7 0.42298731207847595
34 8 0.4696231782436371
34 9 0.5086677670478821
34 10 0.3107292950153351
34 11 0.2887147068977356
34 12 0.6131150722503662
34 13 0.45494356751441956
34 14 0.444650799036026
34 15 0.4595598876476288
34 16 0.24610042572021484
34 17 0.72873854637146
34 18 0.33245372772216797
34 19 0.3221147954463959
34 20 0.5139447450637817
34 21 0.208637535572052
